21986	"Peigler, R. S."	1981	"Peigler, R. S. 1981. Demonstration of reproductive isolating mechanisms in Callosamia (Saturniidae) by artificial hybridization Journal of Research on the Lepidoptera 19:72-81"	""
21994	"Vinson, S. B."	1981	"Vinson, S. B. 1981.  pp.51-77 In: Semiochemicals, their role in pest control Edited by Nordlund, D. A.; Jones  R. L.; Lewis, W. J.. John Wiley & Sons, New York"	""
21997	"AliNiazee, M. T. and Brunner, J. F."	1986	"AliNiazee, M. T. and Brunner, J. F. 1986. Apple maggot in the western United States: a review of its establishment and current approaches to management Journal of the Entomological Society of British Columbia 83:49-53"	"AliNiazee and Brunner 1986"
21998	"Monteith, L. G."	1971	"Monteith, L. G. 1971b. Rhagoletis pomonella (Walsh), apple maggot (Diptera: Tephritidae) Technical Bulletin of the Commonwealth Institute of Biological Control 4:38-40"	"Monteith 1971b"
21999	"Dean, R. W. and Chapman, P. J."	1973	"Dean, R. W. and Chapman, P. J. 1973. Bionomics of the apple magot in eastern New York Search, Agriculture, Cornell University, Ithaca 3:1-64"	"Dean and Chapman 1973"
22001	"Bush, G. L."	1966	"Bush, G. L. 1966. The taxonomy, cytology, and evolution of the genus Rhagoletis in North America (Diptera, Tephritidae) Bulletin of the Museum of Comparative Zoology 134:431-562"	"Bush 1966"
22002	"Downes, W."	1919	"Downes, W. 1919. The apple maggot in British Columbia Canadian Entomologist 51:2-4"	"Downes 1919"
22004	"Ibrahim, R. and Ibrahim, A. G."	1992	"Ibrahim, R. and Ibrahim, A. G. 1992. Bionomics of Bactrocera (Dacus) dorsalis complex in Malaysia  Proceedings of the 19th International Congress of Entomology"	"Ibrahim and Ibrahim 1992"
22005	"McClanahan, R. J."	1977	"McClanahan, R. J. 1977. Biological control of the leafminer Liriomyza sativae in greenhouse crops United States Agricultural Research Service Northeastern Region 85:45-48"	"McClanahan 1977"
22007	"Simberloff, D."	1996	"Simberloff, D. 1996. Impacts of introduced species in the United States Consequences 2:1-11"	""
22009	"Balduf, W. V."	1958	"Balduf, W. V. 1958. The puparium of Rhagoletis basiola (O.S.): variation in length and form Ohio Journal of Science 58:7-14"	"Balduf 1958"
22010	"Balduf, W. V."	1959	"Balduf, W. V. 1959. Obligatory and facultative insects in rose hips; their recogniton and bionomics Illinois Biological Monographs 26:32-40, 168, 169"	""
22013	"Simberloff, D. and Stiling, P."	1996	"Simberloff, D. and Stiling, P. 1996. How risky is biological control? Ecology (Washington D. C.) 77:1965-1974"	""
22014	"Harvey, J. A.; Bezemer, T. M.; Elzinga, J. A.; Strand, M. R."	2004	"Harvey, J. A.; Bezemer, T. M.; Elzinga, J. A.; Strand, M. R. 2004. Development of the solitary endoparasitoid Microplitis demolitor: host quality does not increase with host age and size Ecological Entomology 29:35-43"	""
22019	"Thompson, F. C."	1998	"Thompson, F. C. 1998.  pp. In: Fruit Fly Expert Identification system and Systematic Information Database Edited by Thompson, F. C.. North American Dipterists' Society, Backhuys Publishers, Leiden, Netherlands"	""
22020	"Breniere, J."	1965	"Breniere, J. 1965. Liste des parasites et predateurs des principaux insectes nuisibles aux cultures a Madascar Agronomie Tropicale 20:344-349"	"Breniere 1965"
22021	"Dubois, J."	1965	"Dubois, J. 1965. La mouche des fruits malgache (Ceratitis malagassa Munro) et autres insectes des agrumes,  pechers et pruniers at Madagascar Fruits (Paris)"	"Dubois 1965"
22025	"Wang, X. G. and Messing, R. H."	2004	"Wang, X. G. and Messing, R. H. 2004. Fitness consquences of body-size-dependent host species selection in a generalist ectoparasitoid Behaviorial Ecology and Sociobiology 56:513-522"	""
22026	"Wang, X. G. and Messing, R. H."	2004	"Wang, X. G. and Messing, R. H. 2004b. The ectoparasitic pupal parasitoid, Pachycrepoideus vindemmiae (Hymenoptera: Pteromalidae), attacks other primary tephritid fruit fly parasitoids: host expansion and potential non-target impact Biological Control 31:227-236"	"Wang and Messing 2004b"
22027	"Wang, X. G. and Messing, R. H."	2004	"Wang, X. G. and Messing, R. H. 2004. Two different life-history strategies determine the competitive outcome between Dirhinus giffardii (Chalcididae) and Pachycrepoideus vindemmiae (Pteromalidae), ectoparasitoids of cyclorrhaphous Diptera Bulletin of Entomological Research 94:473-480"	""
22028	"Wang, X. G.; Messing, R. H.; Bautista, R. C."	2003	"Wang, X. G.; Messing, R. H.; Bautista, R. C. 2003. Competitive superiority of early acting species: a case study of Opiine fruit fly parasitoids Biocontrol Science and Technology 13:391-402"	"Wang et al. 2003"
22029	"Wang, X. G.; Bokonon-Ganta, A. H.; Ramadan, M. M.; Messing R. H."	2004	"Wang, X. G.; Bokonon-Ganta, A. H.; Ramadan, M. M.; Messing R. H. 2004. Egg-larval opiine parasitoids (Hymenoptera: Braconidae) of tephritid fruit fly pests do not attack the flowerhead-feeder Trupanea dubautiae (Diptera: Tephritidae) Journal of Applied Entomology 128:716-722"	"Wang et al. 2004"
22030	"Rivnay, E."	1968	"Rivnay, E. 1968. Biological control of pests in Israel (a review 1905-1965) Israel Journal of Entomology 3:1-156"	""
22031	"Yoder, M. J. and Wharton, R. A."	2002	"Yoder, M. J. and Wharton, R. A. 2002. Nomenclature of African Psilini (Hymenoptera: Diapriidae) and status of Coptera robustior, a parasitoid of Mediterranean fruit fly (Diptera: Tephritidae) Canadian Entomologist 134:561-576"	""
22032	"Notton, D. G."	2004	"Notton, D. G. 2004. A catalogue of types of Diapriinae (Hymenoptera: Diapriidae) at the National Museum of Natural History, Paris, with notes on the classification of Diapriinae and a brief history of the types of Jean-Jacques Kieffer (1856-1925) Zoosystema 26:315-352"	""
22033	"Aguiar-Menezes, E. L.; Nascimento, R. J.; Menezes, E. B."	2004	"Aguiar-Menezes, E. L.; Nascimento, R. J.; Menezes, E. B. 2004. Diversity of fly species (Diptera: Tephritoidea) from Passiflora spp. and their hymenopterous parasitoids in two municipalities of the southeastern Brazil Neotropical Entomology 33:113-116"	"Aguiar-Menezes et al. 2004"
22034	"Raga, A.; Prestes, D. A. O.; Souza Filho, F.; Sato, M. E.; Siloto, R. C.; Guimaraes, J. A.; Zucchi, R. A."	2004	"Raga, A.; Prestes, D. A. O.; Souza Filho, F.; Sato, M. E.; Siloto, R. C.; Guimaraes, J. A.; Zucchi, R. A. 2004. Fruit fly (Diptera: Tephritoidea) infestation in citrus in the state of Sao Paulo, Brazil Neotropical Entomology 33:85-89"	"Raga et al. 2004"
22035	"van Achterberg, C. and Chen, X."	2004	"van Achterberg, C. and Chen, X. 2004. Six new genera of Braconidae (Hymenoptera) from China Zoologische Mededelingen (Leiden) 78:77-100"	"van Achterberg and Chen 2004"
22036	"Inayatullah, M. and Naeem, M."	2004	"Inayatullah, M. and Naeem, M. 2004. Some new records and a key to the identification of sub-families of Braconidae (Hymenoptera) collected in the NWFP, Pakistan Pakistan Journal of Zoology 36:193-200"	"Inayatullah and Naeem 2004"
22037	"Fischer, M."	2004	"Fischer, M. 2004. Some new braconids (Insecta: Hymenoptera: Braconidae) and other forms of Alysiinae and Opiinae wasps Annalen des Naturhistorischen Museum in Wien Serie B Botanik und Zoologie 105B:277-318"	"Fischer 2004"
22038	"Ramadan, M. M."	2004	"Ramadan, M. M. 2004. Mass-rearing biology of Fopius vandenboschi (Hym., Braconidae) Journal of Applied Entomology 128:226-232"	"Ramadan 2004"
22039	"Zaldivar-Riveron, A., Areekul, B.; Shae, M. R.; Quicke, D. L. J."	2004	"Zaldivar-Riveron, A., Areekul, B.; Shae, M. R.; Quicke, D. L. J. 2004. Comparative morphology of the venom apparatus in the braconid wasp subfamily Rogadinae (Insecta, Humenoptera, Braconidae) and related taxa Zoologica Scripta 33:233-237"	"Zaldivar-Riveron et al. 2004"
22040	"Belokobylskij, S. A.; Wharton, R. A.; La Salle, J."	2004	"Belokobylskij, S. A.; Wharton, R. A.; La Salle, J. 2004. Australian species of the genus Opius Wesmael (Hymenoptera: Bracondiae) attacking leaf-mining Agromyzidae, with the description of a new species from south-east Asia Australian Journal of Entomology 43:138-147"	"Belokobylskij et al. 2004"
22041	"Ji, O. E.; Dong, C. Z.; Chen, J. H."	2004	"Ji, O. E.; Dong, C. Z.; Chen, J. H. 2004. A new record species - Opius incisi Silvestri (Hymenoptera: Braconidae) parasitizing on Dacus dorsalis (Hendel) in China Kœn-Ch—ng Fn Li HsŸeh Pao [=Entomotaxonomia] 26:144-145"	"Ji et al. 2004"
22042	"Prijono, D.; Robinson, M.; Rauf, A.; Bjorksten, T.; Hoffman, A. A."	2004	"Prijono, D.; Robinson, M.; Rauf, A.; Bjorksten, T.; Hoffman, A. A. 2004. Toxicity of chemicals commonly used in Indonesian vegetable crops to Liriomyza huidobrensis populations and the Indonesian parasitoids Hemiptarsenus varicornis, Opius sp., and Gronotoma micromorpha, as well as the Australian parasitoids Hemiptarsenus varicornis and Diglyphus isaea Journal of Economic Entomology 97:1191-1197"	"Prijono et al. 2004"
22043	"Gokhman, V. E."	2004	"Gokhman, V. E. 2004. Chromosomes of the family Braconidae (Hymenoptera) Trudy Russkogo Entomologicheskogo Obshchestva 75:96-101"	"Gokhman 2004"
22044	"Bautista, R. C.; Harris, E. J.; Vargas, R. I.; Jang, E. B."	2004	"Bautista, R. C.; Harris, E. J.; Vargas, R. I.; Jang, E. B. 2004. Parasitization of melon fly (Diptera: Tephritidae) by Fopius arisanus and Psyttalia fletcheri (Hymenoptera: Braconidae) and the effect of fruit substrates on host preference by parasitoids Biological Control 30:156-164"	"Bautista et al. 2004"
22045	"Kitthawee, S.; Singhapong, S.; Baimai, V."	2004	"Kitthawee, S.; Singhapong, S.; Baimai, V. 2004. Karyotypes of five species of tephritid fruit fly parasitoid (Hymenoptera: Braconidae) from Thailand Caryologia 57:133-137"	"Kitthawee et al. 2004"
22046	"Kaplan, J. K."	2004	"Kaplan, J. K. 2004. Fruit flies flee paradise Agricultural Research (Washington D. C.) 52:4-9"	"Kaplan 2004"
22047	"Stark, J. D.; Vargas, R.; Miller, N."	2004	"Stark, J. D.; Vargas, R.; Miller, N. 2004. Toxicity of spinosad in protein bait to three economically important tephritid fruit fly species (Diptera: Tephritidae) and their parasitoids (Hymenoptera: Braconidae) Journal of Economic Entomology 97:911-915"	"Stark et al. 2004"
22048	"Rocha, K. L.; Mangine, T.; Harris, E. J.; Lawrence, P. O."	2004	"Rocha, K. L.; Mangine, T.; Harris, E. J.; Lawrence, P. O. 2004. Immature stages of Fopius arisanus (Hymenoptera: Braconidae) in Bactrocera dorsalis (Diptera: Tephritidae) Florida Entomologist 87:164-168"	"Rocha et al. 2004"
22049	"Liburd, O. E.; Holler, T. C.; Moses, A. L."	2004	"Liburd, O. E.; Holler, T. C.; Moses, A. L. 2004. Toxicity of imidacloprid-treated spheres to Caribbean fruit fly, Anastrepha suspensa (Diptera: Tephritidae) and its parasitoid Diachasmimorpha longicaudata (Hymenoptera: Braconidae) in the laboratory Journal of Economic Entomology 97:525-529"	"Liburd et al. 2004"
22050	"Urbaneja, A.; Dembilio, O. Tortosa, D.; Castanera, P."	2004	"Urbaneja, A.; Dembilio, O. Tortosa, D.; Castanera, P. 2004. Side effects of bait treatments used to Ceratitis capitata control on useful fauna Phytoma Espana 159:1-8"	"Urbaneja et al. 2004"
22051	"Vargas, R. I.; Long, J.; Miller, N. W.; Delate, K.; Jackson, C. G.; Uchida, G. K.; Bautista, R. C.; Harris, E. J."	2004	"Vargas, R. I.; Long, J.; Miller, N. W.; Delate, K.; Jackson, C. G.; Uchida, G. K.; Bautista, R. C.; Harris, E. J. 2004. Releases of Psyttalia fletcheri (Hymenoptera: Braconidae) and sterile flies to suppress melon fly (Diptera: Tephritidae) in Hawaii Journal of Economic Entomology 97:1531-1539"	"Vargas et al. 2004"
22052	"Loni, A."	2002	"Loni, A. 2002. Effect of parasitoid/host ratio on Psyttalia concolor (Szepligeti) (Hymenoptera Braconidae) mass-rearing system Frustula Entomologica 25:123-128"	"Loni 2002"
22053	"Canale, A."	2002	"Canale, A. 2002. Superparasitism of Psyttalia concolor (Szepligeti) (Hymennoptera Braconidae) at three different parasitoid/host ratios Frustula Entomologica 25:110-116"	"Canale 2002"
22054	"Schlarmannova, J. and Lukas, J."	2004	"Schlarmannova, J. and Lukas, J. 2004. First records of braconids (Hymenoptera, Braconidae) from Slovakia Biologia 59:203-204"	"Schlarmannova and Lukas 2004"
22055	"Stelinski, L. L.; Pelz, K. S.; Liburd, O. E."	2004	"Stelinski, L. L.; Pelz, K. S.; Liburd, O. E. 2004. Field observations quantifying attraction of the parasitic wasp, Diachasma alloeum (Hymenoptera: Braconidae) to blueberry fruit infested by the blueberry maggot fly, Rhagoletis mendax (Diptera: Tephritidae) Florida Entomologist 87:124-129"	"Stelinski et al. 2004"
22056	"Duyck, P. F.; David, P.; Quilici, S."	2004	"Duyck, P. F.; David, P.; Quilici, S. 2004. A review of relationships between interspecific competition and invasions in fruit flies (Diptera: Tephritidae) Ecological Entomology 29:511-520"	""
22057	"Duyck, P. F.; Sterlin, J. F.; Quilici, S."	2004	"Duyck, P. F.; Sterlin, J. F.; Quilici, S. 2004. Survival and development of different life stages of Bactrocera zonata (Diptera: Tephritidae) reared at five constant temperatures compared to other fruit fly species Bulletin of Entomological Research 94:89-93"	""
22058	"Belokobylskij, S. A."	2004	"Belokobylskij, S. A. 2004. Taxonomic reclassification of the east Asian species of the genus Oncophanes Foerster (Hymenoptera: Braconidae, Rhyssalinae) Trudy Russkogo Entomologicheskogo Obshchestva 75:106-117"	""
22059	"Jackson, C. G.; Vargas; R. I.; Suda, D. Y."	2003	"Jackson, C. G.; Vargas; R. I.; Suda, D. Y. 2003. Populations of Bactrocera cucurbitae (Diptera: Tephritidae) and its parasitoid, Psyttalia fletcheri (Hymenoptera: Braconidae), in Coccinia grandis (Cucurbitaceae), or ivy gourd, on the island of Hawaii Proceedings of the Hawaiian Entomological Society 36:39-46"	"Jackson et al. 2003"
22060	"Cancino-Diaz, J.; Ruiz, L. S.; Aguilar, E."	1996	"Cancino-Diaz, J.; Ruiz, L. S.; Aguilar, E. 1996. Evaluacion de liberaciones inundativas de parasitoids Diachasmimorpha longicaudata sobre povlaciones de Ceratitis capitata en fincas cafetaleras en Guatemala C. A.  Proceedings, Second Meeting of the Working Group on Fruit Flies of the Western Hemisphere pp.68"	""
22061	"Duyck, P. F. and Quilici, S."	2002	"Duyck, P. F. and Quilici, S. 2002. Survival and development of different life stages of three Ceratitis spp. (Diptera: Tephritidae) reared at five constant temperatures Bulletin of Entomological Research 92:461-469"	""
22062	"Myburgh, A. C."	1963	"Myburgh, A. C. 1963. Diurnal rhythms in emergence of mature larvae from fruit and eclosion of adult Pterandrus rosa (Ksh.) and Ceratitis capitata (Wied.) South African Journal of Agricultural Science 6:41-46"	""
22063	"Myburgh, A. C."	1960	"Myburgh, A. C. 1960. Notes on the occurrence of the fruit flies Pterandrus rosa (Ksh.) and Ceratitis capitata (Wied.) in the Western Cape Province South African Journal of Agricultural Science 3:643-644"	""
22064	"Normand, F.; Quilici, S.; Simiand, C."	2000	"Normand, F.; Quilici, S.; Simiand, C. 2000. Seasonal occurrence of fruit flies in strawberry guava (Psidium cattleianum Sabine) in Reunion Island: host phenology and fruit infestation Fruits (Paris) 55:271-281"	""
22065	"Duan, J. J. and Messing, R. H."	2000	"Duan, J. J. and Messing, R. H. 2000c. Host specificity tests of Diachasmimorpha kraussii (Hymenoptera: Braconidae), a newly introduced opiine fruit fly parasitoid with four nontarget tephritids in Hawaii Biological Control 19:28-34"	"Duan and Messing 2000c"
22066	"dela-Pena, F. A.; Rillon, G. S.; Martin, A. R."	2004	"dela-Pena, F. A.; Rillon, G. S.; Martin, A. R. 2004.  pp. In: Philippine Rice R & D Highlights 2003. Maligaya, Munoz, Nueva Ecija, Philippines"	"dela-Pena et al. 2004"
22068	"Sutton, B. D. and Steck, G. J."	1997	"Sutton, B. D. and Steck, G. J. 1997. Discrimination of fruit-fly larvae (Diptera: Tephritidae) by cuticular hydrocarbon analysis: Bactrocera Macquart species established in the New World and Hawaii Memoirs of the Entomological Society of Washington 18:243-253"	""
22069	"Sutton, B. D. and Steck, G. J."	1994	"Sutton, B. D. and Steck, G. J. 1994. Discrimination of Caribbean and Mediterranean fruit fly larvae (Diptera: Tephritidae) by cuticular hydrocarbon analysis Florida Entomologist 77:231-237"	""
22070	"Carlson, D. A. and Yocom, S. R."	1986	"Carlson, D. A. and Yocom, S. R. 1986. Cuticular hydrocarbons from six species of tephritid fruit flies Archives of Insect Biochemistry and Physiology 3:397-412"	""
22071	"Carroll, L. E."	1986	"Carroll, L. E. 1986.  pp.34 In: Abstracts of the First International Congress of Dipterology, Budapest, 17th-24th August, 1986 Edited by Darvas, B. and Papp, L.. Biological Section of the Hungarian Academy of Sciences, Budapest"	""
22072	"Belokobylskij, S. A."	2000	"Belokobylskij, S. A. 2000. A new genus and subgenus of the subfamily Euphorinae (Hymenoptera: Braconidae) from East Asia Zoologische Mededelingen (Leiden) 73:255-267"	""
22074	"Coronado Blanco, J. M.; Ruiz Cancino, E.; Varela Fuentes, S. E."	2004	"Coronado Blanco, J. M.; Ruiz Cancino, E.; Varela Fuentes, S. E. 2004.  pp.713-720 In: Biodiversidad, Taxonomia y Biogeografia de Artropodos de Mexico: Hacia una sinesis de su conocimiento Edited by Llorente Bosquets, J. E.; Morrone, J. J.; Yanez Ordonez, O.; Vargas Fernandez, I.. Universidad Nacional Autonoma de Mexico, "	"Coronado Blanco et al. 2004"
22075	"Nixon, G. E. J."	1973	"Nixon, G. E. J. 1973. A revision of the north-western European species of the vitripennis, pallipes, octonarius, triangularis, fraternus, formosus, parasitellae, metacarpalis and circumscriptus-groups of Apanteles Forster (Hymenoptera, Braconidae) Bulletin of Entomological Research 63:169-228"	""
22077	"Chen, X. X.; Piao, M. H.; Whitfield, J. B.; He, J. H."	2003	"Chen, X. X.; Piao, M. H.; Whitfield, J. B.; He, J. H. 2003. A molecular phylogeny of the subfamily Rogadinae (Hymenoptera: Braconidae) based on the D2 variable region of 28S ribosomal RNA Acta Entomologica Sinica 46:209-217"	""
22078	"Mercado, I. and Wharton, R. A."	2003	"Mercado, I. and Wharton, R. A. 2003. Mexican cardiochiline genera (Hymenoptera: Braconidae), including a preliminary assessment of species-groups in Toxoneuron Say and Retusigaster Dangerfield, Austin and Whitfield Journal of Natural History 37:845-902"	""
22079	"Vayssieres, J. F.; Wharton, R.; Delvare, G.; Sanogo, F."	2002	"Vayssieres, J. F.; Wharton, R.; Delvare, G.; Sanogo, F. 2002. Diversity and pest control potential of hymenopteran parasitoids of Ceratitis spp. on mangos in Mali  Proceedings of 6th International Fruit Fly Symposium pp.461-464"	""
22081	"Prinsloo, G. L."	2004	"Prinsloo, G. L. 2004. Oxysychus genualis ( Walker) ( Hymenoptera: Pteromalidae): first record of an indigenous parasitioid of the introduced eucalyptus borer, Phoracantha semipunctata (Coleoptera: Cerambycidae), in South Africa African Entomology 12:271-274"	""
22082	"Prinsloo, G. L. "	2003	"Prinsloo, G. L.  2003. Revision of the mealybug parasitoids of the genus Pseudococcobius Timberlake (Hymenoptera: Encyrtidae) from South Africa African Entomology 11:77-89"	""
22083	"Neser, O. C. and Prinsloo, G. L. "	2004	"Neser, O. C. and Prinsloo, G. L.  2004. Seed-feeding species of Bruchophagus Ashmead (Hymenoptera: Eurytomidae) associated with native Australian acacias that are invasive in South Africa with the description of two new species Australian Journal of Entomology 43:46-56"	""
22085	"Michaud, J. P. and Grant, A. K."	2004	"Michaud, J. P. and Grant, A. K. 2004. Adaptive significance of sibling egg cannibalism in Coccinellidae: comparative evidence from three species Annals of the Entomological Society of America 97:710-719"	""
22086	"Zhu, C. Y.; Riddick, E. W.; Willams III, L.; Schotzko, D. J.; Logarzo, G. A.; Jackson C. G."	2004	"Zhu, C. Y.; Riddick, E. W.; Willams III, L.; Schotzko, D. J.; Logarzo, G. A.; Jackson C. G. 2004. Potential of detection and identification of nymphal parasitoids (Hymenoptera: Braconidae) of Lygus bugs (Heteroptera: Miridae) by using polmerase chain reaction and ITS2 sequence anaylsis techniques  Annals of the Entomological Society of America 97:743-752"	""
22088	"Wilkinson, D. S."	1935	"Wilkinson, D. S. 1935. Two new Apanteles (Hym. Braconidae) Stylops 4:266-269"	""
22090	"Marsh, P. M."	2002	"Marsh, P. M. 2002. Memoirs of the American Entomological Institute, Volume 70 pp. In: The Doryctinae of Costa Rica (Excluding the genus Heterospilus). The American Entomological Institute, "	""
22091	"Miura, K. and Tagami, Y."	2004	"Miura, K. and Tagami, Y. 2004. Comparison of life history characters of Arrhenotokous and Wolbachia-associated Thelytokous Trichogamma kaykai Pinto and Stouthamer (Hymenoptera: Trichogrammatidae) Annals of the Entomological Society of America 97:765-769"	""
22092	"Uckan, F. ; Sinan, S. ; Savasci, S. ; Ergin, E. "	2004	"Uckan, F. ; Sinan, S. ; Savasci, S. ; Ergin, E.  2004. Derteminatin of venom components from the endoparasitoid wasp Pinmpa turionellae L. (Hymenoptera: Ichneumonidae) Annals of the Entomological Society of America 97:775-780"	""
22094	"Uckan, F.; Sinan S.; Sivasci, S.; Ergin E."	2004	"Uckan, F.; Sinan S.; Sivasci, S.; Ergin E. 2004. Determination of venom components from the endoparasitoid wasp Pimpla turionellae L. (Hymenoptera: Ichneumonidae) Annals of the Entomological Society of America 97:775-780"	""
22096	"Sadof, C. S. and Snyder, R. T."	2005	"Sadof, C. S. and Snyder, R. T. 2005. Seasonal abundance of Homadaula anisocentra (Lepidoptera: Plutellidae) and two parasitoids, Elasmus albizziae (Hymenoptera: Elasmidae) and Parania geniculata (Hymenoptera: Ichneumonidae), in an urban forest Environmental Entomology 34:70-74"	""
22097	"Boulton, A. M.; Davies, K. F.; Ward, P. S. "	2005	"Boulton, A. M.; Davies, K. F.; Ward, P. S.  2005. Species richness, qbundance, and composition of ground-dwelling ants in Northern California grasslands: role of plants, soil, and grazing  Environmental Entomology 34:96-104"	""
22098	"Lee, J. H.; Elliott, N. C.; Kindler, S. D.; French, B. W.; Walker C. B.; Eikenbary, R. D. "	2005	"Lee, J. H.; Elliott, N. C.; Kindler, S. D.; French, B. W.; Walker C. B.; Eikenbary, R. D.  2005. Natural enemy impact on the Russian wheat aphid in southeastern Colorado Environmental Entomology 34:115-123"	""
22100	"Burgio, G.; Lanzoni A.; Masetti, A.; Manucci, F.  "	2005	"Burgio, G.; Lanzoni A.; Masetti, A.; Manucci, F.   2005. Spatial patterns and sampling plan for Liriomyza huidobrensis (Diptera: Agromyzidae) and related parasitoids on lettuce  Environmental Entomology 34:178-183"	""
22102	"Levi, H. W."	2002	"Levi, H. W. 2002. Keys to the genera of araneid orbweavers ( Araneae, Araneidae) of the Americas Journal of Arachnology 30:527-562"	""
22106	"Campos, W. G.; Pereira, D. B. S.; Schoereder, J. H."	2000	"Campos, W. G.; Pereira, D. B. S.; Schoereder, J. H. 2000. Comparison of the efficency of flight-interception trap models for sampling Hymenoptera and other insects Anais da Sociedade Entomologica do Brasil 29:381-389"	""
22110	"Strong, L. A."	1935	"Strong, L. A. 1935. Report of the chief of the Bureau of Entomology and Plant Quarantine, 1935 United States Bureau of Entomology and Plant Quarantine Report 1935:1-96"	"Strong 1935"
22111	"Strong, L. A."	1938	"Strong, L. A. 1938. Report of the chief of the Bureau of Entomology and Plant Quarantine, 1938 United States Bureau of Entomology and Plant Quarantine Report 1935:1-84"	"Strong 1938"
22112	"Lardner, R. M."	1991	"Lardner, R. M. 1991. Comparative host stage utilization of two parasitoids of Liriomyza brassicae (Diptera: Agromyzidae) "	"Lardner 1991"
22113	"van Lenteren, J. C."	1986	"van Lenteren, J. C. 1986.  pp.341-374 In: Insect Parasitoids: 13th Symposium of the Royal Entomological Society of London, 18-19 September 1985 at the Department of Physics Lecture Theatre, Imperial College, London Edited by Waage, J. and Greathead, D.. Academic Press, London"	"van Lenteren 1986"
22114	"Greathead, D. J."	1986	"Greathead, D. J. 1986.  pp.289-318 In: Insect Parasitoids: 13th Symposium of the Royal Entomological Society of London, 18-19 September 1985 at the Department of Physics Lecture Theatre, Imperial College, London Edited by Waage, J. and Greathead, D.. Academic Press, London"	""
22115	"Teran, J."	1980	"Teran, J. 1980. Lista preliminar de Hymenoptera parasitos de otros insectos en Venezuela Revista de la Facultad de Agronomia (Maracay) 11:283-389"	"Teran 1980"
22116	"Kleinschmidt, R. P."	1970	"Kleinschmidt, R. P. 1970. Studies of some Agromyzidae in Queensland Queensland Journal of Agricultural and Animal Sciences 27:341-384"	"Kleinschmidt 1970"
22117	"Green, D. M.; Kraaijeveld, A. R.; Godfray, H. C. J."	2000	"Green, D. M.; Kraaijeveld, A. R.; Godfray, H. C. J. 2000. Evolutionary interactions between Drosophila melanogaster and its parasitoid Asobara tabida Heredity 85:450-458"	""
22118	"Janzen, D. H."	1973	"Janzen, D. H. 1973. Sweep samples of tropical foliage insects: effects of seasons, vegetation types, elevations, time of day, and insularity Ecology (Washington D. C.) 54:687-701"	""
22119	"Janzen, D. H."	1973	"Janzen, D. H. 1973. Sweep samples of tropical foliage insects: description of study sites, with data on species abundances and size distributions  Ecology (Washington D. C.) 54:659-664"	""
22120	"Karlsson, D."	2003	"Karlsson, D. 2003. Skeletal morphology of Opius dissitus Muesebeck (Hymenoptera: Braconidae) "	"Karlsson 2003"
22121	"Khen, C. V.; Chung A. Y. C.; Muslim, N."	2002	"Khen, C. V.; Chung A. Y. C.; Muslim, N. 2002. Insects sampled by flight intercept trap at a logged forest in sabah Malayan Natur Journal 56:15-22"	""
22124	"Marchiori, C. H. and Penteado-Dias, A. M."	2002	"Marchiori, C. H. and Penteado-Dias, A. M. 2002. Braconidae (Hymenoptera: Ichneumonoidea) collected in a native forest area in Itumbiara, Goias, Brazil Neotropical Entomology 31:647-649"	""
22125	"Shlyakhtenok, A. S."	2000	"Shlyakhtenok, A. S. 2000. Effectiveness of malaise traps for collection of wasps (hymenoptera:aculeata) Pakistan Journal of Zoology 32:45-47"	""
22127	"Stelinski, L. L. and Liburd, O. E."	2005	"Stelinski, L. L. and Liburd, O. E. 2005. Behavioral evidence for host fidelity among populations of the parasitic wasp, Diachasma alloeum (Muesebeck) Naturwissenschaften 92:65-68"	"Stelinski and Liburd 2005"
22129	"Liburd, O. E. and Finn E. M."	2003	"Liburd, O. E. and Finn E. M. 2003. Effect of overwintering conditions on the emergence of Diachasma alloeum reared from the puparia of blueberry maggot  Proceedings of the 1st International Symposium on Biological Control of Arthropods pp.483"	""
22132	"Drew, R. A. I.; Tsurta, K.; White, I. M."	2005	"Drew, R. A. I.; Tsurta, K.; White, I. M. 2005. A new species of pest fruit fly (Diptera:Tephritidae: Dacinae) from Sri Lanka and Africa African Entomology 13:149-154"	""
22133	"Quicke, D. L. J. and Laurenne, N. M."	2005	"Quicke, D. L. J. and Laurenne, N. M. 2005. A new species of Malagopsis van Achterberg (Hymenoptera: Braconidae: Braconinae) from Kibale Forest National Park, West Uganda, the first record of the genus from the African mainland African Entomology 13:155-161"	""
22134	"Hancock, D. L. "	2005	"Hancock, D. L.  2005. A new combination in Pseudomyoleja Han & Freidberg (Diptera: Tephritidae: Trypetinae), with a key to Afrotropical species in the tribe Trypetini African Entomology 13:168-171"	""
22135	"De Lange, H. C.; Averbeke, W. V.; Jansen Van Vuuren, P. J."	2005	"De Lange, H. C.; Averbeke, W. V.; Jansen Van Vuuren, P. J. 2005. Human preference for, and insect damage to, six South African wild fruits African Entomology 13:172-176"	""
22136	"Meyer, M. D. and Copeland, R. S."	2005	"Meyer, M. D. and Copeland, R. S. 2005. Description of new Ceratitis MacLeay (Diptera, Tephritidae) species from Africa Journal of Natural History 39:1283-1297"	""
22137	"Marshall, C. J. and Liebherr, J. K."	2000	"Marshall, C. J. and Liebherr, J. K. 2000. Cladistic biogoegraphy of the Mexican transition zone Journal of Biogeography 27:203-216"	""
